Order_ID,Customer_ID,Order_Date,City,Area,Food_Category,Restaurant_Type,Payment_Method,Order_Amount,Delivery_Minutes,Rating,Promo_Used
ORD00977,CUST0046,2026-06-06,Karachi,Gulshan-e-Iqbal,Desi,Casual Dining,CARD,940,57,4,No
ORD00978,CUST0163,2026-05-31,Islamabad,I-8,Pizza,Fast Food,Card,1570,18,5,Yes
ORD00979,CUST0279,2026-05-08,Rawalpindi,Satellite Town,Desi,Cloud Kitchen,Card,940,33,4,Yes
ORD00980,CUST0277,2026-06-05,Karachi,Gulshan-e-Iqbal,Burgers,Fast Food,Card,700,34,2,Yes
ORD00981,CUST0021,2026-06-01,Karachi,North Nazimabad,Bakery,Bakery,Wallet,570,36,4,Yes
ORD00982,CUST0112,2026-05-08,Lahore,Wapda Town,Beverages,Fast Food,Cash,610,26,4,No
ORD00983,CUST0271,2026-05-27,Karachi,Gulistan-e-Johar,Healthy,Cafe,Card,1030,25,3,No
ORD00984,CUST0272,2026-05-21,Lahore,Gulberg,Chinese,Fast Food,Card,1630,67,3,Yes
ORD00985,CUST0279,2026-05-20,Karachi,Gulshan-e-Iqbal,Desi,Casual Dining,cash,1800,32,5,No
ORD00986,CUST0418,2026-05-27,Karachi,DHA,Beverages,Cafe,Cash,670,30,3,Yes
ORD00987,CUST0349,2026-06-09,Islamabad,F-10,Healthy,Cafe,Cash,610,38,5,No
ORD00988,CUST0141,2026-05-06,Lahore,DHA Lahore,Desi,Cloud Kitchen,Card,1370,19,5,No
ORD00989,CUST0227,2026-05-28,Lahore,Model Town,Bakery,Bakery,Card,370,25,4,No
ORD00990,CUST0013,2026-05-09,Karachi,PECHS,Desi,Casual Dining,Cash,1280,20,3,No
ORD00991,CUST0194,2026-06-06,Islamabad,I-8,Pizza,Fast Food,Card,1390,27,4,No
ORD00992,CUST0024,2026-05-03,Lahore,Wapda Town,Desi,Casual Dining,Cash,1880,25,4,No
ORD00993,CUST0341,2026-06-04,Rawalpindi,Satellite Town,Desi,Casual Dining,Card,1220,23,4,No
ORD00994,CUST0085,2026-06-14,Rawalpindi,Satellite Town,Bakery,Bakery,Card,860,36,4,Yes
ORD00995,CUST0264,2026-06-02,Karachi,Gulistan-e-Johar,Burgers,Cloud Kitchen,Wallet,1060,37,4,No
ORD00996,CUST0145,2026-05-18,Rawalpindi,Saddar,Chinese,Casual Dining,Cash,1620,37,4,No
ORD00997,CUST0311,2026-05-31,Islamabad,G-11,Burgers,Fast Food,Wallet,990,31,4,No
ORD00998,CUST0286,2026-06-08,Lahore,Wapda Town,Burgers,Fast Food,Cash,1030,48,4,No
ORD00999,CUST0086,2026-06-06,Islamabad,G-11,Pizza,Casual Dining,Wallet,2370,59,2,No
ORD01000,CUST0191,2026-05-22,Karachi,Gulshan-e-Iqbal,Burgers,Cloud Kitchen,Cash,1020,64,3,Yes
ORD01001,CUST0043,2026-05-06,Karachi,North Nazimabad,Burgers,Cloud Kitchen,Cash,1480,21,5,No
ORD01002,CUST0294,2026-05-08,Karachi,Gulshan-e-Iqbal,Desi,Cloud Kitchen,cash,1570,23,5,No
ORD01003,CUST0312,2026-06-10,Lahore,DHA Lahore,Desi,Casual Dining,Wallet,1080,42,4,No
ORD01004,CUST0246,2026-05-04,Lahore,Gulberg,Desi,Casual Dining,Cash,1840,31,4,Yes
ORD01005,CUST0063,2026-05-19,Lahore,Johar Town,Chinese,Casual Dining,Card,2340,42,4,No
ORD01006,CUST0182,2026-05-25,Karachi,DHA,Desi,Cloud Kitchen,Cash,1820,24,5,Yes
ORD01007,CUST0082,2026-05-18,Lahore,Gulberg,Pizza,Cloud Kitchen,Card,890,48,5,No
ORD01008,CUST0288,2026-05-16,Islamabad,F-10,Chinese,Casual Dining,Cash,2180,32,5,No
ORD01009,CUST0137,2026-05-03,Islamabad,G-11,Desi,Casual Dining,Cash,1000,41,4,Yes
ORD01010,CUST0178,2026-05-08,Islamabad,F-10,Healthy,Cloud Kitchen,Cash,1020,71,4,No
ORD01011,CUST0175,2026-05-13,Karachi,North Nazimabad,Beverages,Cafe,cash,330,39,2,No
ORD01012,CUST0233,2026-05-08,Islamabad,G-11,Desi,Fast Food,Card,1070,65,3,No
ORD01013,CUST0223,2026-05-06,Karachi,Clifton,Pizza,Fast Food,E-Wallet,1480,36,4,Yes
ORD01014,CUST0118,2026-05-14,Karachi,PECHS,Chinese,Fast Food,Cash,1240,40,3,No
ORD01015,CUST0026,2026-05-04,Karachi,Gulistan-e-Johar,Pizza,Cloud Kitchen,Cash,1200,72,3,No
ORD01016,CUST0286,2026-05-27,Islamabad,G-11,Desi,Casual Dining,Cash,1490,60,2,No
ORD01017,CUST0305,2026-05-30,Lahore,Model Town,Bakery,Bakery,E-Wallet,610,18,5,No
ORD01018,CUST0073,2026-05-11,Karachi,Gulshan-e-Iqbal,Pizza,Fast Food,Cash,1000,47,5,No
ORD01019,CUST0116,2026-05-04,Karachi,Gulshan-e-Iqbal,Chinese,Fast Food,Cash,1020,41,5,Yes
ORD01020,CUST0031,2026-05-20,Karachi,PECHS,Burgers,Fast Food,Card,1200,22,5,No
ORD01021,CUST0303,2026-05-31,Islamabad,G-11,Bakery,Bakery,Wallet,630,26,4,No
ORD01022,CUST0305,2026-05-11,Karachi,Gulshan-e-Iqbal,Bakery,Bakery,Card,560,40,5,Yes
ORD01023,CUST0319,2026-06-05,Karachi,Clifton,Desi,Fast Food,Cash,1110,34,3,No
ORD01024,CUST0093,2026-05-08,Lahore,DHA Lahore,Bakery,Bakery,Cash,410,33,4,Yes
ORD01025,CUST0014,2026-05-21,Lahore,Gulberg,Chinese,Casual Dining,Card,1410,18,4,Yes
ORD01026,CUST0098,2026-05-03,Lahore,Gulberg,Burgers,Fast Food,Cash,870,55,3,Yes
ORD01027,CUST0397,2026-06-06,Islamabad,Bahria Town ISB,Desi,Casual Dining,Cash,1890,42,3,No
ORD01028,CUST0037,2026-05-26,Islamabad,G-11,Bakery,Bakery,Card,830,40,5,Yes
ORD01029,CUST0171,2026-05-13,Karachi,Gulshan-e-Iqbal,Pizza,Cloud Kitchen,Cash,1190,33,4,No
ORD01030,CUST0340,2026-05-26,Karachi,DHA,Desi,Fast Food,Card,680,63,4,Yes
ORD01031,CUST0125,2026-06-06,Lahore,Model Town,Beverages,Cafe,Card,390,40,4,No
ORD01032,CUST0152,2026-06-05,Lahore,Johar Town,Desi,Casual Dining,Card,1480,51,5,Yes
ORD01033,CUST0412,2026-05-06,Karachi,Gulistan-e-Johar,Bakery,Bakery,cash,410,28,5,No
ORD01034,CUST0353,2026-06-13,Karachi,DHA,Chinese,Fast Food,Card,1390,37,4,No
ORD01035,CUST0220,2026-06-10,Karachi,Gulistan-e-Johar,Pizza,Fast Food,Cash,980,26,5,No
ORD01036,CUST0261,2026-06-06,Lahore,DHA Lahore,Chinese,Casual Dining,Cash,1270,24,5,Yes
ORD01037,CUST0088,2026-06-12,Lahore,DHA Lahore,Pizza,Fast Food,Card,1240,60,3,Yes
ORD01038,CUST0381,2026-05-11,Rawalpindi,Saddar,Burgers,Fast Food,Card,860,34,4,No
ORD01039,CUST0385,2026-05-10,Islamabad,Blue Area,Desi,Cloud Kitchen,Wallet,860,38,4,Yes
ORD01040,CUST0068,2026-05-30,Karachi,Clifton,Pizza,Cloud Kitchen,Wallet,1090,23,4,Yes
ORD01041,CUST0018,2026-05-25,Karachi,Gulshan-e-Iqbal,Desi,Casual Dining,Cash,960,47,4,No
ORD01042,CUST0340,2026-05-30,Lahore,Gulberg,Bakery,Bakery,Cash,520,30,3,No
ORD01043,CUST0020,2026-05-03,Islamabad,F-10,Beverages,Cafe,Card,300,35,5,Yes
ORD01044,CUST0002,2026-05-15,Karachi,Clifton,Beverages,Cafe,Cash,590,46,4,Yes
ORD01045,CUST0161,2026-05-20,Rawalpindi,Satellite Town,Chinese,Casual Dining,Cash,2220,33,4,No
ORD01046,CUST0329,2026-06-08,Karachi,Gulistan-e-Johar,Desi,Casual Dining,Cash,1290,25,5,Yes
ORD01047,CUST0416,2026-05-10,Rawalpindi,Bahria Rawalpindi,Desi,Fast Food,Cash,820,55,5,No
ORD01048,CUST0397,2026-05-26,Karachi,Clifton,Burgers,Fast Food,Card,640,26,5,No
ORD01049,CUST0188,2026-05-23,Islamabad,F-10,Pizza,Cloud Kitchen,Card,1260,71,5,No
ORD01050,CUST0349,2026-05-22,Lahore,DHA Lahore,Pizza,Fast Food,Wallet,1230,30,5,No
ORD01051,CUST0024,2026-05-28,Lahore,Johar Town,Burgers,Cloud Kitchen,Card,790,27,4,No
ORD01052,CUST0129,2026-05-26,Lahore,Gulberg,Burgers,Cloud Kitchen,Wallet,600,34,3,No
ORD01053,CUST0138,2026-05-30,Rawalpindi,Chaklala,Pizza,Cloud Kitchen,Card,1180,32,3,No
ORD01054,CUST0166,2026-05-12,Karachi,DHA,Pizza,Fast Food,Card,1250,38,4,No
ORD01055,CUST0047,2026-05-11,Lahore,Gulberg,Healthy,Cloud Kitchen,cash,1570,24,4,Yes
ORD01056,CUST0383,2026-06-09,Lahore,Model Town,Desi,Cloud Kitchen,Cash,810,54,3,Yes
ORD01057,CUST0127,2026-05-27,Karachi,Clifton,Pizza,Cloud Kitchen,Card,950,67,2,Yes
ORD01058,CUST0190,2026-06-06,Rawalpindi,Saddar,Healthy,Cloud Kitchen,Cash,890,44,4,No
ORD01059,CUST0169,2026-06-05,Karachi,PECHS,Burgers,Cloud Kitchen,Wallet,1030,66,3,No
ORD01060,CUST0296,2026-05-30,Karachi,Clifton,Chinese,Cloud Kitchen,CARD,1570,41,3,No
ORD01061,CUST0008,2026-05-09,Karachi,Gulshan-e-Iqbal,Pizza,Fast Food,Cash,1710,26,3,No
ORD01062,CUST0017,2026-05-25,Rawalpindi,Saddar,Desi,Casual Dining,Card,1330,29,5,Yes
ORD01063,CUST0005,2026-05-02,Lahore,Johar Town,Desi,Fast Food,Cash,1340,29,4,Yes
ORD01064,CUST0117,2026-05-04,Karachi,Gulshan-e-Iqbal,Beverages,Cafe,Cash,680,20,4,No
ORD01065,CUST0315,2026-05-01,Karachi,Gulshan-e-Iqbal,Pizza,Fast Food,Cash,1620,32,4,Yes
ORD01066,CUST0133,2026-05-08,Karachi,North Nazimabad,Desi,Casual Dining,Cash,1280,42,5,No
ORD01067,CUST0066,2026-05-14,Karachi,Gulshan-e-Iqbal,Healthy,Cafe,Cash,640,48,3,No
ORD01068,CUST0092,2026-05-22,Karachi,DHA,Burgers,Cloud Kitchen,Cash,680,43,4,No
ORD01069,CUST0281,2026-06-15,Lahore,Johar Town,Healthy,Cloud Kitchen,Cash,1400,25,5,Yes
ORD01070,CUST0124,2026-06-06,Karachi,Gulshan-e-Iqbal,Beverages,Cafe,Card,690,42,5,Yes
ORD01071,CUST0069,2026-05-14,Islamabad,F-10,Pizza,Fast Food,Cash,1040,46,4,No
ORD01072,CUST0139,2026-05-05,Karachi,PECHS,Pizza,Fast Food,Card,1170,40,4,No
ORD01073,CUST0140,2026-06-11,Karachi,Gulshan-e-Iqbal,Burgers,Fast Food,Cash,1180,34,2,No
ORD01074,CUST0152,2026-05-29,Karachi,DHA,Pizza,Fast Food,Card,1720,44,3,No
ORD01075,CUST0005,2026-05-04,Karachi,Gulshan-e-Iqbal,Desi,Cloud Kitchen,cash,1800,59,4,Yes
ORD01076,CUST0174,2026-05-16,Karachi,Gulshan-e-Iqbal,Desi,Cloud Kitchen,Card,1750,39,4,No
ORD01077,CUST0017,2026-05-05,Karachi,Gulshan-e-Iqbal,Chinese,Casual Dining,Wallet,2320,23,5,Yes
ORD01078,CUST0342,2026-05-28,Lahore,Wapda Town,Desi,Casual Dining,Cash,1320,61,4,Yes
ORD01079,CUST0267,2026-06-13,Islamabad,G-11,Beverages,Cafe,Card,410,41,2,No
ORD01080,CUST0193,2026-05-22,Karachi,Gulshan-e-Iqbal,Desi,Casual Dining,Cash,1780,40,5,Yes
ORD01081,CUST0005,2026-05-02,Karachi,Clifton,Healthy,Cafe,Card,920,41,4,Yes
ORD01082,CUST0002,2026-05-31,Karachi,DHA,Burgers,Fast Food,CARD,1330,65,4,Yes
ORD01083,CUST0087,2026-05-12,Islamabad,F-10,Burgers,Cloud Kitchen,Cash,1280,24,4,Yes
ORD01084,CUST0144,2026-06-05,Karachi,DHA,Chinese,Cloud Kitchen,Wallet,1080,61,1,No
ORD01085,CUST0395,2026-06-15,Karachi,PECHS,Bakery,Bakery,Wallet,630,37,4,No
ORD01086,CUST0221,2026-05-26,Karachi,Gulshan-e-Iqbal,Beverages,Fast Food,Cash,390,40,5,No
ORD01087,CUST0034,2026-05-20,Karachi,Clifton,Desi,Cloud Kitchen,Cash,990,43,5,No
ORD01088,CUST0134,2026-05-31,Lahore,DHA Lahore,Healthy,Cafe,Cash,950,18,5,No
ORD01089,CUST0075,2026-05-18,Lahore,Gulberg,Desi,Casual Dining,Cash,1070,39,2,Yes
ORD01090,CUST0136,2026-05-24,Karachi,Gulistan-e-Johar,Chinese,Cloud Kitchen,Wallet,970,63,2,No
ORD01091,CUST0318,2026-05-25,Karachi,PECHS,Healthy,Cafe,Card,770,43,2,Yes
ORD01092,CUST0122,2026-05-02,Karachi,DHA,Pizza,Cloud Kitchen,Card,1510,38,3,No
ORD01093,CUST0015,2026-05-26,Islamabad,I-8,Bakery,Bakery,Card,420,47,5,No
ORD01094,CUST0314,2026-05-21,Islamabad,Bahria Town ISB,Bakery,Bakery,Wallet,860,26,5,No
ORD01095,CUST0229,2026-06-02,Karachi,North Nazimabad,Burgers,Fast Food,Wallet,900,45,4,No
ORD01096,CUST0374,2026-05-16,Lahore,DHA Lahore,Burgers,Fast Food,Cash,1320,33,4,Yes
ORD01097,CUST0202,2026-05-21,Karachi,DHA,Chinese,Casual Dining,Cash,930,47,3,No
ORD01098,CUST0007,2026-05-06,Karachi,PECHS,Healthy,Cloud Kitchen,Card,1360,31,4,No
ORD01099,CUST0367,2026-05-23,Karachi,PECHS,Beverages,Cafe,Cash,390,30,5,No
ORD01100,CUST0082,2026-05-13,Rawalpindi,Saddar,Desi,Casual Dining,Cash,1150,48,3,No
ORD01101,CUST0259,2026-05-01,Karachi,Gulistan-e-Johar,Pizza,Fast Food,Cash,1670,26,5,Yes
ORD01102,CUST0069,2026-06-14,Rawalpindi,Satellite Town,Bakery,Bakery,Cash,350,54,4,No
ORD01103,CUST0015,2026-06-04,Karachi,Gulshan-e-Iqbal,Desi,Casual Dining,Card,1140,30,4,Yes
ORD01104,CUST0152,2026-05-21,Islamabad,I-8,Desi,Casual Dining,Cash,1060,29,5,Yes
ORD01105,CUST0265,2026-06-09,Lahore,Gulberg,Burgers,Cloud Kitchen,Card,1270,28,4,No
ORD01106,CUST0196,2026-06-13,Karachi,North Nazimabad,Desi,Cloud Kitchen,CARD,1580,57,2,No
ORD01107,CUST0247,2026-06-13,Karachi,North Nazimabad,Chinese,Casual Dining,Card,1720,32,5,Yes
ORD01108,CUST0346,2026-05-27,Karachi,DHA,Burgers,Fast Food,Cash,1030,33,3,Yes
ORD01109,CUST0163,2026-05-30,Rawalpindi,Saddar,Beverages,Cafe,CARD,300,26,5,Yes
ORD01110,CUST0070,2026-06-09,Karachi,Gulistan-e-Johar,Chinese,Cloud Kitchen,Wallet,800,47,3,No
ORD01111,CUST0114,2026-05-28,Karachi,Gulistan-e-Johar,Chinese,Fast Food,Card,1500,40,4,No
ORD01112,CUST0168,2026-05-15,Karachi,North Nazimabad,Beverages,Cafe,Card,730,35,3,Yes
ORD01113,CUST0269,2026-05-02,Karachi,Gulistan-e-Johar,Burgers,Fast Food,Cash,560,47,5,Yes
ORD01114,CUST0185,2026-06-10,Karachi,Gulshan-e-Iqbal,Desi,Casual Dining,Cash,1100,40,4,No
ORD01115,CUST0037,2026-06-11,Lahore,Wapda Town,Burgers,Cloud Kitchen,Wallet,720,45,2,Yes
ORD01116,CUST0232,2026-06-09,Karachi,PECHS,Desi,Casual Dining,Wallet,1310,31,4,Yes
ORD01117,CUST0143,2026-05-12,Lahore,Model Town,Desi,Casual Dining,Card,1850,37,3,No
ORD01118,CUST0313,2026-05-27,Lahore,Johar Town,Pizza,Casual Dining,Cash,1710,21,3,No
ORD01119,CUST0312,2026-05-12,Lahore,Model Town,Pizza,Cloud Kitchen,Cash,1560,41,2,No
ORD01120,CUST0227,2026-05-03,Karachi,DHA,Pizza,Cloud Kitchen,Cash,1300,32,4,No
ORD01121,CUST0292,2026-05-03,Karachi,Gulshan-e-Iqbal,Desi,Casual Dining,Cash,1860,30,4,Yes
ORD01122,CUST0050,2026-05-21,Karachi,Gulistan-e-Johar,Pizza,Cloud Kitchen,Cash,1110,21,4,Yes
ORD01123,CUST0382,2026-05-29,Karachi,DHA,Burgers,Fast Food,CARD,1310,26,4,Yes
ORD01124,CUST0148,2026-05-08,Karachi,PECHS,Desi,Casual Dining,Wallet,1580,29,5,No
ORD01125,CUST0236,2026-05-17,Islamabad,Blue Area,Beverages,Cafe,Card,710,34,5,No
ORD01126,CUST0047,2026-05-27,Lahore,Gulberg,Pizza,Cloud Kitchen,Card,1950,43,4,No
ORD01127,CUST0392,2026-05-14,Karachi,Gulistan-e-Johar,Pizza,Cloud Kitchen,Card,2160,45,4,No
ORD01128,CUST0283,2026-05-20,Lahore,Gulberg,Bakery,Cafe,Card,430,72,3,No
ORD01129,CUST0319,2026-05-03,Islamabad,I-8,Burgers,Cloud Kitchen,Wallet,1140,29,4,Yes
ORD01130,CUST0207,2026-05-24,Karachi,Gulshan-e-Iqbal,Chinese,Fast Food,Cash,980,29,5,No
ORD01131,CUST0383,2026-06-12,Lahore,Gulberg,Chinese,Cloud Kitchen,Card,1990,31,4,Yes
ORD01132,CUST0351,2026-06-07,Karachi,PECHS,Bakery,Bakery,Cash,430,50,3,Yes
ORD01133,CUST0333,2026-05-22,Rawalpindi,Satellite Town,Burgers,Fast Food,Cash,1310,40,3,Yes
ORD01134,CUST0208,2026-05-17,Karachi,Gulshan-e-Iqbal,Beverages,Fast Food,Card,330,76,3,No
ORD01135,CUST0370,2026-06-04,Karachi,Gulshan-e-Iqbal,Chinese,Fast Food,Wallet,1250,48,4,Yes
ORD01136,CUST0390,2026-05-07,Lahore,Gulberg,Desi,Casual Dining,Card,1150,37,5,Yes
ORD01137,CUST0084,2026-06-07,Islamabad,F-10,Healthy,Cafe,Cash,560,41,4,No
ORD01138,CUST0206,2026-06-12,Karachi,Gulshan-e-Iqbal,Burgers,Fast Food,Card,800,42,4,Yes
ORD01139,CUST0402,2026-05-28,Rawalpindi,Saddar,Pizza,Cloud Kitchen,Cash,1950,44,4,Yes
ORD01140,CUST0303,2026-06-04,Lahore,DHA Lahore,Healthy,Cloud Kitchen,Cash,820,45,4,Yes
ORD01141,CUST0138,2026-05-15,Karachi,PECHS,Chinese,Casual Dining,Cash,950,38,4,No
ORD01142,CUST0234,2026-05-19,Islamabad,Blue Area,Pizza,Fast Food,Card,1280,42,3,No
ORD01143,CUST0058,2026-06-13,Karachi,Gulshan-e-Iqbal,Bakery,Bakery,Cash,770,31,4,Yes
ORD01144,CUST0235,2026-06-02,Karachi,Gulistan-e-Johar,Beverages,Cafe,CARD,360,65,3,No
ORD01145,CUST0368,2026-05-28,Islamabad,F-10,Healthy,Cafe,Wallet,1020,33,3,No
ORD01146,CUST0355,2026-05-31,Karachi,DHA,Chinese,Fast Food,Cash,750,22,4,No
ORD01147,CUST0216,2026-05-22,Lahore,Wapda Town,Chinese,Casual Dining,Wallet,1150,38,4,No
ORD01148,CUST0053,2026-06-05,Karachi,PECHS,Healthy,Cloud Kitchen,Card,930,42,3,No
ORD01149,CUST0375,2026-05-12,Karachi,Gulshan-e-Iqbal,Burgers,Fast Food,Card,1080,27,4,No
ORD01150,CUST0341,2026-05-27,Lahore,DHA Lahore,Beverages,Cafe,Cash,500,46,5,Yes
ORD01151,CUST0117,2026-05-13,Karachi,Gulshan-e-Iqbal,Chinese,Casual Dining,Card,1400,27,3,Yes
ORD01152,CUST0172,2026-06-15,Lahore,Johar Town,Healthy,Cloud Kitchen,Card,760,22,5,No
ORD01153,CUST0016,2026-05-10,Karachi,DHA,Pizza,Fast Food,Card,1470,29,4,No
ORD01154,CUST0392,2026-05-12,Karachi,Gulshan-e-Iqbal,Burgers,Fast Food,Cash,1170,50,2,No
ORD01155,CUST0414,2026-06-14,Karachi,Clifton,Pizza,Fast Food,Cash,820,48,2,Yes
ORD01156,CUST0293,2026-05-06,Karachi,Clifton,Burgers,Fast Food,Cash,620,37,5,No
ORD01157,CUST0066,2026-05-23,Karachi,North Nazimabad,Pizza,Cloud Kitchen,Card,1600,23,4,Yes
ORD01158,CUST0139,2026-05-08,Karachi,North Nazimabad,Chinese,Fast Food,cash,1090,30,5,Yes
ORD01159,CUST0043,2026-06-02,Karachi,DHA,Healthy,Cafe,Cash,700,26,4,Yes
ORD01160,CUST0169,2026-06-06,Karachi,Gulistan-e-Johar,Bakery,Bakery,Cash,710,49,3,No
ORD01161,CUST0009,2026-05-23,Karachi,North Nazimabad,Burgers,Fast Food,Wallet,1020,50,3,Yes
ORD01162,CUST0032,2026-05-18,Rawalpindi,Chaklala,Chinese,Casual Dining,Card,1250,37,3,Yes
ORD01163,CUST0065,2026-05-15,Islamabad,Bahria Town ISB,Beverages,Cafe,Card,590,34,4,No
ORD01164,CUST0146,2026-05-14,Lahore,Wapda Town,Burgers,Cloud Kitchen,Wallet,740,33,4,Yes
ORD01165,CUST0148,2026-06-03,Karachi,DHA,Pizza,Casual Dining,cash,2300,60,5,No
ORD01166,CUST0365,2026-06-14,Karachi,Clifton,Beverages,Cafe,Card,380,33,5,Yes
ORD01167,CUST0109,2026-05-16,Islamabad,F-10,Burgers,Fast Food,cash,1100,32,4,No
ORD01168,CUST0268,2026-05-23,Lahore,Johar Town,Chinese,Fast Food,Cash,1490,43,3,No
ORD01169,CUST0398,2026-06-07,Rawalpindi,Saddar,Chinese,Fast Food,Card,1610,18,5,No
ORD01170,CUST0414,2026-05-03,Lahore,Gulberg,Burgers,Fast Food,Card,810,37,5,Yes
ORD01171,CUST0223,2026-06-14,Karachi,Gulistan-e-Johar,Pizza,Fast Food,Cash,2030,40,5,Yes
ORD01172,CUST0201,2026-05-20,Karachi,DHA,Chinese,Cloud Kitchen,Card,1230,43,4,No
ORD01173,CUST0076,2026-06-10,Karachi,Gulistan-e-Johar,Burgers,Fast Food,Wallet,950,70,3,Yes
ORD01174,CUST0419,2026-05-19,Karachi,PECHS,Burgers,Cloud Kitchen,Card,1330,42,3,No
ORD01175,CUST0035,2026-05-02,Karachi,DHA,Healthy,Cloud Kitchen,E-Wallet,1350,40,4,No
ORD01176,CUST0278,2026-05-07,Islamabad,F-10,Healthy,Casual Dining,Card,1620,34,4,No
ORD01177,CUST0324,2026-06-07,Karachi,DHA,Beverages,Fast Food,Cash,530,44,4,No
ORD01178,CUST0417,2026-05-01,Rawalpindi,Bahria Rawalpindi,Chinese,Casual Dining,Card,1550,36,5,Yes
ORD01179,CUST0153,2026-06-09,Karachi,PECHS,Desi,Casual Dining,Cash,1520,32,5,Yes
ORD01180,CUST0367,2026-05-25,Lahore,Gulberg,Chinese,Casual Dining,Cash,2300,23,5,No
ORD01181,CUST0099,2026-05-25,Lahore,Gulberg,Healthy,Cloud Kitchen,Wallet,1090,33,5,Yes
ORD01182,CUST0075,2026-05-12,Karachi,Gulistan-e-Johar,Chinese,Fast Food,Cash,1520,28,4,Yes
ORD01183,CUST0206,2026-05-27,Karachi,Clifton,Desi,Casual Dining,Cash,1710,27,4,No
ORD01184,CUST0051,2026-05-15,Karachi,Gulshan-e-Iqbal,Burgers,Fast Food,Cash,670,29,4,No
ORD01185,CUST0369,2026-05-15,Karachi,DHA,Desi,Cloud Kitchen,E-Wallet,1530,35,4,No
ORD01186,CUST0033,2026-05-26,Lahore,Wapda Town,Bakery,Cafe,Card,800,31,4,No
ORD01187,CUST0114,2026-05-21,Rawalpindi,Saddar,Burgers,Fast Food,Card,1230,22,5,No
ORD01188,CUST0352,2026-05-16,Karachi,DHA,Burgers,Fast Food,E-Wallet,1060,33,5,No
ORD01189,CUST0230,2026-05-21,Islamabad,F-10,Chinese,Casual Dining,Card,1160,27,5,No
ORD01190,CUST0001,2026-06-05,Karachi,North Nazimabad,Chinese,Casual Dining,Cash,2160,34,5,No
ORD01191,CUST0208,2026-05-11,Rawalpindi,Bahria Rawalpindi,Desi,Fast Food,Wallet,1360,33,5,No
ORD01192,CUST0100,2026-05-16,Lahore,Model Town,Healthy,Cafe,Cash,620,54,3,No
ORD01193,CUST0155,2026-05-13,Karachi,Clifton,Chinese,Cloud Kitchen,Card,1160,67,3,No
ORD01194,CUST0270,2026-05-06,Islamabad,F-10,Pizza,Cloud Kitchen,Cash,1890,49,3,Yes
ORD01195,CUST0328,2026-05-18,Karachi,Gulshan-e-Iqbal,Chinese,Cloud Kitchen,Cash,1970,48,4,Yes
ORD01196,CUST0386,2026-05-01,Lahore,Gulberg,Chinese,Casual Dining,Cash,2340,21,4,Yes
ORD01197,CUST0074,2026-05-29,Karachi,DHA,Pizza,Fast Food,Cash,1710,40,4,No
ORD01198,CUST0140,2026-06-01,Lahore,Gulberg,Healthy,Cafe,Cash,1290,38,5,Yes
ORD01199,CUST0382,2026-05-14,Karachi,Gulshan-e-Iqbal,Burgers,Fast Food,Wallet,1180,43,4,No
ORD01200,CUST0205,2026-06-15,Lahore,DHA Lahore,Burgers,Fast Food,Wallet,1000,48,3,No
